location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20240119T1300,1.4202454,67.052666,6.12,28.07248
20240119T1400,1.3902454,67.14697,7.0911775,23.962494
20240119T1500,1.1002455,70.77612,7.754637,21.801407
20240119T1600,-0.47975457,80.53675,6.2145634,10.00798
20240119T1700,-1.6797546,86.97993,7.9932976,7.765167
20240119T1800,-2.6697545,90.48489,7.628263,19.29004
20240119T1900,-3.3697548,91.520546,8.225035,23.198593
20240119T2000,-3.5097547,92.48663,7.5685663,25.34616
20240119T2100,-3.6397548,91.77416,7.24486,26.565033
20240119T2200,-4.499755,93.7535,5.6233797,39.805573
20240119T2300,-4.8597546,93.72489,5.8048253,60.25511
20240120T0000,-5.1697545,93.988846,6.439876,63.43495
20240120T0100,-5.3597546,92.89322,6.1305785,49.76364
20240120T0200,-5.269755,91.832146,6.4096174,38.157227
20240120T0300,-5.4097548,90.759674,6.989936,34.508514
20240120T0400,-5.579755,91.51862,6.8777895,42.87889
20240120T0500,-5.7797546,91.712074,6.489992,56.30993
20240120T0600,-5.9197545,90.56552,5.815978,68.19859
20240120T0700,-6.249755,90.0374,5.6920996,71.56504
20240120T0800,-5.059755,88.2362,4.2136917,70.016884
20240120T0900,-3.2497544,79.57236,5.154415,65.224846
20240120T1000,-1.7897545,77.01643,7.289444,69.77513
20240120T1100,-0.7197546,73.55445,7.5942073,84.55967
20240120T1200,0.4402454,68.30805,7.2,89.99999
20240120T1300,1.2702454,64.61922,5.937272,75.96376
20240120T1400,1.5202454,65.12537,6.162207,83.29016
20240120T1500,0.6502454,76.03515,3.671294,78.69006
20240120T1600,-0.62975454,72.90397,3.8773184,68.19859
20240120T1700,-2.8097544,83.84514,4.802999,102.99461
20240120T1800,-3.1997547,85.5368,3.8268526,131.18591
20240120T1900,-3.3097544,86.11253,4.5820518,135.0
20240120T2000,-3.4497547,83.172295,4.39436,124.99202
20240120T2100,-3.9197545,82.907166,4.8965297,126.027374
20240120T2200,-4.349755,80.807625,5.95906,154.98311
20240120T2300,-5.079755,83.37022,7.5685663,154.65382
20240121T0000,-5.3797545,84.37048,6.9247384,152.10272
20240121T0100,-5.119755,83.36395,6.6087217,150.64224
20240121T0200,-5.119755,83.03962,6.6087217,150.64224
20240121T0300,-4.9697547,83.25765,7.10031,149.53445
20240121T0400,-4.6097546,83.0556,7.729527,152.24146
20240121T0500,-3.7897549,81.46828,7.729527,152.24146
20240121T0600,-3.499755,82.590744,7.628263,160.70996
20240121T0700,-3.2997546,82.62237,7.8625183,164.0546
20240121T0800,-2.5997548,82.16527,8.654986,163.07248
20240121T0900,-1.1597546,79.93734,10.041354,165.46555
20240121T1000,0.6302454,78.57903,9.47012,171.25385
20240121T1100,2.4202454,74.14219,9.3669195,177.79741
20240121T1200,4.2702456,68.68106,8.707238,187.12502
20240121T1300,5.880245,63.199352,9.422101,186.58194
20240121T1400,6.3202453,64.90175,8.647496,182.38594
20240121T1500,5.4502454,65.45527,7.69592,169.2157
20240121T1600,3.3402452,71.42298,7.968939,161.56505
20240121T1700,1.9102454,77.014275,8.089993,159.14554
20240121T1800,0.9502454,79.3418,8.311245,162.34987
20240121T1900,0.5702454,79.454414,8.311245,162.34987
20240121T2000,0.5302454,78.973816,7.771331,166.6075
20240121T2100,0.4402454,76.109024,8.049845,169.69516
20240121T2200,0.5502454,73.04303,9.346143,164.35776
20240121T2300,0.3702454,74.845764,10.829959,164.57784
20240122T0000,0.9402454,75.579735,11.177405,165.06857
20240122T0100,1.3602455,74.09445,11.090103,166.86598
20240122T0200,1.0402454,74.642685,11.043261,160.9744
20240122T0300,1.5802454,69.56301,10.390226,165.96376
20240122T0400,2.1102452,65.71665,11.609651,172.87498
20240122T0500,2.9402456,58.786804,12.620554,183.2705
20240122T0600,3.7202454,58.117073,14.205182,188.74615
20240122T0700,5.0702453,57.921707,15.463244,192.09476
20240122T0800,6.6602454,63.070526,17.902534,195.15407
20240122T0900,8.080246,66.93633,20.188908,201.99113
20240122T1000,9.390245,68.2892,18.0,196.26021
20240122T1100,9.470245,74.796486,19.386593,201.8014
20240122T1200,9.0602455,78.69391,19.376562,215.16644
20240122T1300,8.800245,86.39522,19.95972,219.14398
20240122T1400,8.700245,90.22476,19.878391,215.41705
20240122T1500,8.710245,89.72974,18.079027,215.27243
20240122T1600,8.690246,90.59746,21.252197,231.18861
20240122T1700,8.5602455,90.586914,24.122686,232.27501
20240122T1800,8.740245,89.11605,22.9724,237.80426
20240122T1900,8.660245,88.312645,21.2522,243.869
20240122T2000,8.540245,87.4499,19.486609,244.85522
20240122T2100,8.380245,87.07037,19.161337,244.39783
20240122T2200,8.150246,88.6921,15.629971,231.5463
20240122T2300,8.170245,86.74608,16.489416,233.88066
20240123T0000,7.8302455,86.34694,16.78156,234.60521
20240123T0100,7.7402453,84.42808,16.575644,235.61966
20240123T0200,7.5802455,83.70103,16.42247,243.99666
20240123T0300,7.4502454,82.16899,16.92383,246.16125
20240123T0400,7.3902454,84.32471,15.683774,238.13402
20240123T0500,7.3902454,83.970375,14.336861,241.50436
20240123T0600,7.0102453,84.632774,15.629971,241.07358
20240123T0700,6.750245,85.13831,16.09969,243.43495
20240123T0800,6.880245,85.03446,14.48972,243.43495
20240123T0900,7.3902454,84.20645,13.479583,235.88553
20240123T1000,8.170245,79.997185,10.464797,220.8151
20240123T1100,8.610246,77.4721,13.237038,225.0
20240123T1200,8.990245,73.612854,13.324863,231.58195
20240123T1300,8.910245,73.701294,10.630672,241.69925
20240123T1400,8.910245,74.2219,10.195057,227.86241
20240123T1500,8.5602455,75.58077,11.200571,225.0
20240123T1600,8.480246,76.31491,10.691453,225.0
20240123T1700,8.130245,78.322426,10.144082,207.47443
20240123T1800,7.9902453,79.18616,12.181625,198.97041
20240123T1900,8.270246,76.5471,14.332341,191.59218
20240123T2000,8.430245,74.18377,14.685176,191.30994
20240123T2100,9.010245,69.03339,13.450708,195.52411
20240123T2200,9.300245,65.74849,12.144331,191.97614
20240123T2300,9.610246,64.47794,13.661038,198.43495
20240124T0000,10.160245,64.06117,15.459054,207.75854
20240124T0100,10.730246,64.332596,17.873556,214.33022
20240124T0200,11.3102455,64.92301,19.174856,219.66785
20240124T0300,11.750245,66.81855,19.35314,223.49257
20240124T0400,11.960245,70.239044,20.018072,232.30576
20240124T0500,11.980246,75.35188,21.710716,229.70786
20240124T0600,12.100245,78.365944,22.961115,228.81409
20240124T0700,11.970245,80.94854,23.441502,227.48956
20240124T0800,12.440246,80.522606,23.708124,228.07745
20240124T0900,12.860246,79.98622,24.248611,229.21417
20240124T1000,13.240245,79.182976,21.129883,224.30972
20240124T1100,13.460245,79.26948,21.437386,229.08562
20240124T1200,13.720245,79.201904,22.608458,232.76517
20240124T1300,13.920245,78.64898,22.90743,239.80838
20240124T1400,13.750245,80.277084,22.38378,242.19855
20240124T1500,13.260245,80.80268,21.096123,244.74684
20240124T1600,12.760245,83.275566,18.998316,242.9494
20240124T1700,12.220245,85.65745,16.42247,243.99666
20240124T1800,11.370245,89.77222,14.372974,247.9321
20240124T1900,10.970245,91.76256,12.074766,243.43495
20240124T2000,10.790245,91.87421,10.464797,243.43495
20240124T2100,10.490245,92.35255,9.693296,238.67131
20240124T2200,10.490245,94.18126,8.209263,232.12502
20240124T2300,10.5602455,94.50317,8.217153,241.18921
20240125T0000,10.470245,94.62645,6.9153743,231.3402
20240125T0100,10.430245,95.008575,5.3999996,233.1301
20240125T0200,10.240245,96.35701,5.904439,232.43141
20240125T0300,10.110246,96.3524,6.9153743,231.3402
20240125T0400,10.0602455,96.35062,5.904439,232.43141
20240125T0500,10.000245,95.56952,5.0142193,248.9625
20240125T0600,9.790245,96.145386,4.0249224,280.30487
20240125T0700,9.530245,96.462395,2.4149535,243.43495
20240125T0800,9.630245,96.59683,3.0758414,200.55605
20240125T0900,9.920245,95.89026,2.9024127,209.74489
20240125T1000,10.530245,94.501724,3.319036,192.52881
20240125T1100,11.200245,91.964,2.9024127,209.74489
20240125T1200,11.770246,88.6645,5.154415,245.22485
20240125T1300,12.040245,86.97555,4.6938257,237.52881
20240125T1400,12.040245,87.03412,3.319036,229.39871
20240125T1500,12.000245,87.030075,3.319036,229.39871
20240125T1600,11.390245,88.80985,4.3349743,221.63354
20240125T1700,10.700245,90.81728,5.6002855,225.0
20240125T1800,10.140245,91.76699,6.4096174,218.15723
20240125T1900,10.500245,89.516754,6.297428,210.96376
20240125T2000,10.250245,89.06959,6.12,208.0725
20240125T2100,9.990245,88.198814,6.9247384,207.89728
20240125T2200,9.800245,87.999596,7.386582,223.02507
20240125T2300,9.620245,86.78271,9.085988,213.69006
20240126T0000,9.510245,87.42925,8.287822,214.38034
20240126T0100,8.880245,88.334015,5.95906,205.01689
20240126T0200,8.730246,88.07589,5.0911684,188.1301
20240126T0300,8.630245,88.798965,5.4119864,183.81407
20240126T0400,8.440246,89.58229,6.12,180.0
20240126T0500,8.3102455,89.508835,6.4799995,180.0
20240126T0600,8.340245,88.526184,7.5942073,185.44034
20240126T0700,8.8102455,86.63563,7.69592,190.7843
20240126T0800,9.360246,85.332275,8.654986,196.92752
20240126T0900,10.220245,83.06302,10.163227,202.9321
20240126T1000,11.100245,82.83749,9.504273,204.62357
20240126T1100,11.630245,80.67987,9.504272,217.30396
20240126T1200,11.610246,82.79136,10.97262,228.9909
20240126T1300,11.600245,84.83812,12.904882,239.85861
20240126T1400,11.340245,85.966644,14.512064,246.61478
20240126T1500,11.020246,88.29667,14.512064,246.61478
20240126T1600,10.750245,89.598915,13.5515,253.00919
20240126T1700,10.320246,90.35739,11.570515,264.64417
20240126T1800,9.3102455,91.26992,9.36,270.0
20240126T1900,8.320246,91.320564,7.072878,284.74356
20240126T2000,7.3502455,91.62709,7.491114,305.2176
20240126T2100,6.5302453,92.465416,6.696387,323.74615
20240126T2200,5.4302454,93.17156,6.297428,329.03625
20240126T2300,4.7402453,93.98639,6.379216,343.61047
20240127T0000,3.6802454,95.61,6.489992,340.55997
20240127T0100,3.0902452,95.71669,5.0911684,8.130096
20240127T0200,2.4502454,97.070244,4.39436,34.99202
20240127T0300,1.9902455,96.98109,4.072935,44.999985
20240127T0400,1.5402454,97.45441,3.319036,49.398697
20240127T0500,1.1102455,96.80198,2.9024127,60.25511
20240127T0600,0.5502454,96.56436,3.319036,77.47118
20240127T0700,0.070245415,96.47017,3.9763298,95.19443
20240127T0800,0.64024544,97.347015,4.0249224,100.30484
20240127T0900,2.1902454,94.63967,3.6179552,95.71059
20240127T1000,3.9702454,90.12671,5.0528407,85.91438
20240127T1100,5.6202455,83.677475,5.0528407,85.91438
20240127T1200,7.0302453,76.27319,4.73506,98.74616
20240127T1300,8.050245,72.03725,5.506941,101.30993
20240127T1400,8.490246,70.65746,4.73506,98.74616
20240127T1500,8.160246,72.418495,3.671294,78.69006
20240127T1600,5.650245,83.265205,5.8603754,42.510437
20240127T1700,4.5402455,86.08669,5.6233797,50.194427
20240127T1800,3.5802455,90.54466,4.452954,75.96376
20240127T1900,3.1202455,92.47854,4.379589,99.46232
20240127T2000,3.1802454,93.820366,5.3517847,109.653824
20240127T2100,2.6602454,94.05664,5.815978,111.80141
20240127T2200,1.7902454,92.44302,5.495161,121.6075
20240127T2300,1.1602454,92.86694,6.8777895,132.8789
20240128T0000,0.9302454,91.90263,5.904439,127.56859
20240128T0100,0.8702454,90.6258,6.1305785,130.23636
20240128T0200,0.4202454,90.5168,5.6002855,135.0
20240128T0300,0.2702454,91.17251,5.3517847,132.27368
20240128T0400,0.4602454,88.99829,5.3517847,137.72632
20240128T0500,0.4402454,88.99617,5.8603754,137.48955
20240128T0600,0.2102454,89.36733,6.1094027,135.0
20240128T0700,0.070245415,90.08293,6.618519,135.0
20240128T0800,0.6002454,92.348366,6.618519,135.0
20240128T0900,2.9902453,87.53237,6.4096174,141.84277
20240128T1000,5.0802455,83.00803,7.2,143.1301
20240128T1100,7.1002455,77.4883,8.0899935,147.72435
20240128T1200,8.890245,71.29322,6.989936,145.49147
20240128T1300,9.980246,68.41808,6.8777895,137.1211
20240128T1400,10.730246,66.73057,6.4096174,128.15723
20240128T1500,10.260245,73.18744,5.3517847,132.27368
20240128T1600,7.5302453,80.690315,5.1165614,140.71059
20240128T1700,5.2402453,87.52947,5.904439,142.4314
20240128T1800,3.7702456,91.14741,6.638072,139.3987
20240128T1900,2.8002453,94.540306,6.9153743,141.34018
20240128T2000,2.2902455,95.39984,6.489992,146.30994
20240128T2100,1.8302454,94.549164,6.297428,149.03624
20240128T2200,1.5802454,94.05414,6.12,151.9275
20240128T2300,1.3702455,94.10866,6.792466,147.99461
20240129T0000,1.3202454,94.65494,6.489992,146.30994
20240129T0100,1.1702454,93.54799,5.991594,147.26477
20240129T0200,1.0802454,93.33692,6.12,151.9275
20240129T0300,1.2002454,93.61836,6.12,151.9275
20240129T0400,1.2702454,93.14667,5.8048253,150.25511
20240129T0500,1.4802454,92.21683,5.8048253,150.25511
20240129T0600,1.4602454,90.813034,5.95906,154.98311
20240129T0700,1.2602453,90.2648,5.95906,154.98311
20240129T0800,1.8402454,89.14228,5.95906,154.98311
20240129T0900,4.2902455,85.80987,6.12,151.9275
20240129T1000,7.1602454,76.62266,5.315336,151.69923
20240129T1100,9.490245,70.91443,6.28713,156.37062
20240129T1200,11.360246,65.11694,6.9527545,158.7495
20240129T1300,12.590245,61.77096,7.0911775,156.0375
20240129T1400,13.180245,59.753857,6.297428,149.03624
20240129T1500,12.750245,69.91778,6.1305785,139.76364
20240129T1600,9.620245,83.67407,7.10031,149.53445
20240129T1700,7.2202454,90.16149,6.9247384,152.10272
20240129T1800,6.2002454,92.96163,6.763786,154.79887
20240129T1900,5.2802453,94.48421,6.12,151.9275
20240129T2000,4.400245,95.78165,5.8048253,150.25511
20240129T2100,3.5802455,96.42631,5.692099,145.30484
20240129T2200,3.5102453,91.19074,6.3690495,137.2906
20240129T2300,2.9602456,90.88129,6.193674,144.46231
20240130T0000,2.5502453,90.64798,5.692099,145.30484
20240130T0100,2.6002455,89.60838,5.495161,148.3925
20240130T0200,2.7602453,88.84882,5.495161,148.3925
20240130T0300,2.5402455,88.89053,5.991594,147.26477
20240130T0400,2.3802454,88.616035,6.489992,146.30994
20240130T0500,1.9802454,89.873825,6.297428,149.03624
20240130T0600,2.0202456,90.8636,5.634891,153.43495
20240130T0700,2.0802455,91.13338,5.4833565,156.8014
20240130T0800,2.8302455,89.69568,6.151683,159.44395
20240130T0900,4.8202453,86.18172,6.9899354,168.11134
20240130T1000,7.690245,78.470955,6.8399997,180.0
20240130T1100,9.610246,73.421684,7.5942073,185.44034
20240130T1200,10.830245,66.61264,8.049845,190.30484
20240130T1300,11.8102455,61.92671,7.771331,193.3925
20240130T1400,12.020246,62.195755,6.5693827,189.46233
20240130T1500,11.680245,67.12958,5.0911684,188.1301
20240130T1600,10.820246,72.28305,5.0528407,184.08562
20240130T1700,9.720245,77.55027,4.3349743,184.76364
20240130T1800,8.540245,81.52158,3.9763298,174.80557
20240130T1900,7.3402452,84.6741,4.452954,165.96376
20240130T2000,6.150245,88.06092,4.802999,167.00539
20240130T2100,5.170245,90.81249,4.896529,162.89728
20240130T2200,5.2202454,88.33964,4.32,180.0
20240130T2300,4.8302455,89.43835,4.379589,170.53767
20240131T0000,4.0902452,91.56582,4.379589,170.53767
20240131T0100,3.4502454,94.17423,3.671294,168.69006
20240131T0200,2.6602454,95.2828,3.2599385,173.6598
20240131T0300,2.3202453,95.195335,3.319036,167.47119
20240131T0400,2.1402454,94.84202,3.7585104,163.30075
20240131T0500,2.2502456,94.64332,3.7585104,163.30075
20240131T0600,2.5102453,93.640884,3.219938,153.43495
20240131T0700,2.9502454,92.7322,3.8773184,158.1986
20240131T0800,3.9402456,89.80177,5.0142193,158.9625
20240131T0900,5.5902452,87.87814,6.0347,162.64597
20240131T1000,7.4502454,84.86607,4.896529,162.89728
20240131T1100,9.840245,78.1651,5.4477882,172.40535
20240131T1200,11.300245,72.52708,5.4477882,187.59465
20240131T1300,12.270246,66.88745,5.4833565,203.1986
20240131T1400,12.760245,62.898575,5.3999996,216.8699
20240131T1500,12.670245,64.78537,4.3349743,221.63354
20240131T1600,10.730246,74.97368,6.6087217,209.35776
20240131T1700,8.600245,83.136475,7.289444,200.22485
20240131T1800,8.400246,85.27804,6.638072,192.52881
20240131T1900,7.900245,87.32229,5.8048253,187.12502
20240131T2000,7.360245,89.236115,5.506941,191.30994
20240131T2100,7.3402452,89.73322,5.8603754,190.61966
20240131T2200,7.420245,89.241684,6.2145634,190.00798
20240131T2300,7.920245,89.41175,7.5942073,185.44034
20240201T0000,8.090245,89.05607,7.342588,191.30994
20240201T0100,8.230246,88.14826,6.489992,199.44003
20240201T0200,8.530246,86.42514,5.8048253,209.74489
20240201T0300,8.800245,85.62143,5.991594,212.73523
20240201T0400,8.740245,85.97098,8.089993,200.85446
20240201T0500,8.520246,88.60472,8.427383,199.98311
20240201T0600,8.520246,89.219,8.427383,199.98311
20240201T0700,8.510245,88.054054,8.225035,203.1986
20240201T0800,8.480246,87.6255,9.0,216.8699
20240201T0900,8.500245,88.66408,10.44,223.60281
20240201T1000,8.870245,89.68192,8.669949,221.63354
20240201T1100,9.290245,90.39753,8.654987,225.0
20240201T1200,9.610246,91.29234,7.928177,230.52754
20240201T1300,9.800245,91.743034,8.0899935,237.72437
20240201T1400,9.900246,92.75415,7.24486,243.43495
20240201T1500,10.010245,92.698105,6.12,241.92752
20240201T1600,9.730246,93.440155,6.379216,253.61046
20240201T1700,9.290245,94.2465,4.510787,241.38954
20240201T1800,8.520246,96.09634,3.7064266,240.9454
20240201T1900,8.350245,96.68399,3.8939953,236.30994
20240201T2000,7.8002453,97.06407,3.319036,220.6013
20240201T2100,7.3402452,97.18268,3.396233,212.00539
20240201T2200,6.6802454,96.75677,3.7064266,209.05461
20240201T2300,6.5102453,96.28052,3.6,216.8699
20240202T0000,6.3202453,96.4069,3.0547013,225.0
20240202T0100,6.380245,96.27515,3.319036,220.6013
20240202T0200,6.1402454,96.80387,4.198285,210.96376
20240202T0300,5.710245,97.26269,5.1919937,213.69006
20240202T0400,5.610245,97.80521,4.8965297,216.02737
20240202T0500,5.860245,98.291794,5.00128,210.25644
20240202T0600,6.0702453,98.365776,4.39436,214.99202
20240202T0700,6.230245,98.028244,4.829907,206.56505
20240202T0800,6.380245,97.28554,6.151683,200.55605
20240202T0900,6.7802453,95.29358,5.815978,201.8014
20240202T1000,8.280246,87.54422,7.729527,207.75854
20240202T1100,9.3102455,84.44746,9.504272,217.30396
20240202T1200,10.430245,78.47721,10.44,223.60281
20240202T1300,11.070246,74.26098,11.457958,223.72697
20240202T1400,11.200245,71.45951,10.97262,228.9909
20240202T1500,10.930245,72.35478,8.942214,229.8991
20240202T1600,9.650246,78.624344,6.489992,213.69006
20240202T1700,7.610245,86.141426,6.9527545,201.2505
20240202T1800,6.5502453,88.78542,6.6185193,202.38013
20240202T1900,5.6202455,91.042946,5.6920996,198.43495
20240202T2000,5.0902452,92.03573,5.5887027,194.93143
20240202T2100,4.7602453,92.99445,5.5887027,194.93143
20240202T2200,4.9302454,91.89325,6.28713,193.24052
20240202T2300,4.7002454,92.07131,6.519877,186.3402
20240203T0000,4.0402455,92.28356,5.4477882,187.59465
20240203T0100,3.9302454,92.473114,5.8603754,190.61966
20240203T0200,3.9402456,92.07848,6.0347,197.35403
20240203T0300,3.9002452,91.746956,5.634891,206.56505
20240203T0400,3.8402452,93.12917,5.495161,211.6075
20240203T0500,3.5402455,94.85512,5.634891,206.56505
20240203T0600,3.3002453,94.43498,5.815978,201.8014
20240203T0700,3.3202453,93.8295,5.3517847,199.65382
20240203T0800,4.3902454,92.50713,5.815978,201.8014
20240203T0900,5.8102455,90.99445,6.193674,215.53769
20240203T1000,6.9902453,88.14678,7.145796,229.08562
20240203T1100,8.330246,82.98458,8.39657,239.03624
20240203T1200,8.930245,78.72797,9.028754,246.50143
20240203T1300,9.460245,74.847015,8.654986,253.07248
20240203T1400,9.630245,72.91277,8.759178,260.5377
20240203T1500,9.150246,74.1106,8.350138,262.5686
20240203T1600,7.9902453,78.90807,6.130579,266.63354
20240203T1700,6.8402452,85.08942,6.379216,253.61046
20240203T1800,6.0802455,88.48951,6.12,241.92752
20240203T1900,5.7802453,90.03483,6.696387,233.74615
20240203T2000,5.670245,91.36856,5.6233797,230.19443
20240203T2100,5.5602455,92.26603,6.1305785,229.76364
20240203T2200,5.4702454,91.934616,6.9153743,218.65982
20240203T2300,5.360245,92.577385,6.1094027,225.0
20240204T0000,5.4902453,92.13086,4.8433046,228.01279
20240204T0100,5.4102454,91.800354,6.439876,206.56505
20240204T0200,5.3902454,91.86365,6.763786,205.20113
20240204T0300,5.3502455,91.342865,5.6233797,219.80557
20240204T0400,5.4102454,91.02558,6.193674,215.53769
20240204T0500,5.3302455,90.76182,8.373386,205.46335
20240204T0600,5.2202454,90.17581,7.9036193,210.06859
20240204T0700,5.1602454,89.97886,7.289445,212.90524
20240204T0800,5.6002455,89.069176,9.0,216.8699
20240204T0900,6.480245,87.108574,11.019764,231.63252
20240204T1000,7.250245,85.61865,9.726664,231.009
20240204T1100,8.080246,81.8555,9.021574,241.38954
20240204T1200,8.830245,78.766914,10.296251,233.53076
20240204T1300,9.330245,76.51728,12.10157,239.62088
20240204T1400,9.390245,75.72969,11.440979,245.85446
20240204T1500,9.180245,75.058304,10.137692,253.49564
20240204T1600,8.420245,77.93115,7.628263,250.70996
20240204T1700,7.130245,84.05477,7.10031,239.53445
20240204T1800,6.670245,86.275475,6.9153743,231.3402
20240204T1900,6.3502455,87.83379,6.8777895,227.1211
20240204T2000,6.1402454,88.87043,7.42159,230.90614
20240204T2100,5.7402453,90.094795,7.42159,230.90614
20240204T2200,5.8002453,89.78292,6.696387,216.25385
20240204T2300,5.7002454,89.900635,7.2,216.8699
20240205T0000,5.6202455,89.76643,8.913181,223.36343
20240205T0100,5.5302453,89.37806,9.422101,226.54816
20240205T0200,5.4702454,88.99352,8.404285,226.73572
20240205T0300,5.2202454,89.98431,7.145796,220.91438
20240205T0400,5.040245,90.22367,6.1305785,220.23636
20240205T0500,4.6402454,90.89644,6.193674,215.53769
20240205T0600,4.5902452,90.50486,6.12,208.0725
20240205T0700,4.4102454,91.0064,6.28713,203.62938
20240205T0800,5.1002455,89.21032,6.830519,198.43495
20240205T0900,5.960245,87.4214,7.9036193,210.06859
20240205T1000,7.040245,82.22678,6.989936,214.50853
20240205T1100,8.170245,79.54931,7.491114,215.21759
20240205T1200,9.0602455,74.563705,7.7043357,217.40535
20240205T1300,9.970245,71.612526,7.7879906,213.69006
